121	802	5	13.13
382	8	10	8.36
111	388	7	7.32
121	682	4	7.53
103	6366	3	9.69
293	401	3	12.04
101	3442	5	9.84
106	3992	3	7.03
3049	401	4	45.71
104	1296	8	12.79
1148	153	3	12.03
991	192	8	56.63
139	12	162	104.17
3327	7365	3	47.94
8	629	6	7.82
982	1097	6	62.9
4764	1302	3	36.68
2957	1229	3	32.86
1078	121	3	6.74
3509	113	3	11.41
5556	761	3	38.1
6724	102	3	7.96
4350	9	3	14.41
2839	620	6	74.62
1524	328	3	20.61
106	3813	3	7.03
104	1401	7	10.35
162	121	11	8.21
1761	119	3	8.65
108	1117	5	8.11
101	1897	7	8.68
3591	105	4	8.23
227	106	20	7.74
120	337	6	8.1
85	414	6	7.09
397	2975	4	40.31
3284	103	4	8.36
466	851	6	49.9
304	169	5	14.31
4613	103	4	12.92
500	330	3	14.26
188	232	4	8.79
103	6503	3	9.69
298	1070	3	17.65
4639	112	3	13.27
110	1756	9	50.17
122	101	153	12.4
2631	2625	6	101.02
495	392	7	50.79
4578	103	4	12.92
882	131	4	13.07
9	4108	3	10.1
357	138	5	10.17
3103	12	5	7.46
5581	102	3	7.96
181	1493	3	16.27
180	215	5	12.05
856	12	14	8.9
147	111	19	9.34
180	142	7	9.61
186	615	4	19.21
105	997	9	11.3
726	113	7	18.96
239	12	57	50.09
311	85	9	13
156	1229	4	19.98
267	186	4	10.8
347	109	11	12.72
6099	113	3	17.93
108	424	9	8.53
5558	181	3	28.36
136	121	16	9.3
12	482	27	28.35
12	542	19	10.22
118	2455	3	10.07
103	1170	10	19.6
121	1797	4	14.76
704	1029	3	24.08
12	438	27	16.74
307	452	23	223.57
118	2606	3	11.23
7042	104	3	9.88
703	104	9	6.83
1657	133	4	18.79
107	1063	9	17.46
144	1308	4	17.54
324	359	3	11.63
85	1343	6	23.22
104	232	23	8.03
239	260	44	427.66
104	284	40	81.19
1302	1109	4	39.28
837	105	9	8.88
306	1588	3	20.07
1266	110	5	12.43
118	757	7	21.94
837	164	3	11.24
12	2729	6	8.95
116	2484	3	9.07
59	1768	3	8.12
107	4201	3	7.18
8	2128	5	14.34
180	244	5	13.15
318	390	3	11.96
1339	145	3	12.8
114	112	45	13.05
101	2430	7	13.78
292	131	16	61.73
1649	108	6	17.8
104	1563	8	17.2
981	131	3	8.41
2068	112	3	7.62
685	351	3	15.97
575	522	3	17.59
1428	105	8	14.05
181	136	7	9.29
119	1235	4	11.54
8	6789	3	13.35
1034	232	3	15.67
188	279	4	11.03
111	121	56	47.93
6808	149	3	25.34
995	170	3	12.71
1259	12	10	6.68
1079	16	3	8.34
1951	225	3	19.56
115	5042	3	13.65
2577	9	3	6.66
171	111	14	8.28
102	751	10	6.75
85	505	7	13.42
319	102	22	10.26
1772	109	4	8.78
103	324	17	7.68
5063	272	3	31.97
194	12	79	102.27
6926	102	3	7.96
238	176	4	8.34
1520	109	4	7.85
4346	322	3	29.35
58	396	3	6.75
2256	1011	3	34.45
365	113	7	8.18
1507	9	4	6.89
859	176	3	12.33
9	2	33	19.31
118	1833	3	8.34
104	7259	3	9.88
5465	103	3	9.69
113	1913	4	14.66
651	376	7	52.37
126	1342	3	9.23
483	59	6	10.55
321	587	3	15.28
610	114	5	7.52
427	200	4	14.99
6789	103	3	9.69
831	276	3	16.02
113	6852	3	17.93
111	4010	3	12.73
9	1391	5	10
106	4728	3	7.03
101	2235	7	13.78
384	635	4	24.34
3522	132	3	16.33
458	127	5	9.75
921	103	8	7.21
3790	8	3	7.08
2594	817	3	31.81
1101	155	4	19.05
396	537	3	16.11
542	189	4	16.94
921	162	3	11.57
142	864	3	9.05
108	3059	3	7.99
622	119	4	6.72
199	186	6	16.47
173	798	3	12.33
108	5053	3	14.33
106	466	10	6.88
12	285	30	11.24
959	107	7	8.38
887	121	8	32.02
2062	12	8	11.93
184	102	36	8.18
107	674	9	9.31
1336	4011	4	56.17
4225	102	4	10.62
2891	12	6	8.95
653	12	20	19.03
1025	445	4	29.78
105	277	19	8.37
4505	287	4	42.71
1361	382	3	21.35
115	1677	3	7.2
102	6055	3	7.96
108	770	7	11.52
1338	104	8	14.75
4320	107	3	7.18
219	299	10	51.91
1388	438	8	80.66
6440	353	3	33.2
101	455	19	7.26
1329	108	5	9.89
137	132	13	12.07
4142	118	3	14.89
973	118	4	9.25
113	3000	5	24.6
382	2040	5	46.73
2456	110	3	7.65
12	739	16	11.16
173	114	12	8.4
1838	101	8	10.4
405	162	3	6.83
110	132	67	127.5
1860	103	9	29.08
187	230	33	235.02
102	6501	3	7.96
1878	141	4	20.98
4950	101	4	7.87
3039	123	3	12.85
3972	132	3	18.51
863	108	6	9.43
264	129	6	9.24
3188	8	4	13.03
121	138	19	14.6
669	145	4	13.17
460	325	3	14.01
218	392	3	10.28
106	1747	5	7.64
449	170	6	25.17
2552	170	3	18
1901	115	3	8.9
7239	107	3	11.35
12	3183	5	7.46
1388	1302	3	28.3
12	3235	5	7.46
141	275	5	8.57
783	156	9	54.5
1005	9	5	7.48
474	12	24	13.52
210	140	5	7.1
182	124	7	6.66
101	3847	4	7.87
1756	153	3	14.51
3813	107	3	7.18
5106	107	3	11.35
992	133	3	8.69
5608	113	3	17.93
995	4650	3	35.16
111	4656	3	12.73
2258	1903	5	67.05
204	177	9	31.71
6070	102	3	7.96
151	104	48	13.53
1180	127	3	8.94
110	522	6	7.48
839	169	3	11.81
2480	101	7	13.78
453	120	6	11.39
2101	8	4	7.63
115	4685	3	13.65
417	314	3	12.59
110	446	7	9.32
6044	106	3	11.19
464	5125	3	35.16
2165	114	4	13.45
1717	101	8	10.4
3061	230	3	23.46
1128	363	3	19.54
438	320	30	328.92
107	351	22	31.82
298	469	3	12.84
1110	1693	3	29.18
2975	278	4	35.26
200	291	4	11.75
114	2412	3	10.08
4221	101	4	7.87
236	105	26	12.22
344	150	9	33.09
1019	159	5	26.23
1175	108	6	13.19
