3233	2410
3843	2411
2557	2412
172	2413
7813	2414
8873	2415
6848	2416
5443	2417
8254	2418
1059	2419
9304	2420
4495	2421
5933	2422
5775	2423
9269	2424
8268	2425
1243	2426
8779	2427
8780	2428
2169	2429
2382	2430
900	2431
5375	2432
3123	2433
4563	2434
6165	2435
6943	2436
4634	2437
2063	2438
6085	2439
2517	2440
899	2441
6102	2442
1773	2443
962	2444
6942	2445
6249	2446
3248	2447
4741	2448
6578	2449
8396	2450
2289	2451
6673	2452
183	2453
4658	2454
901	2455
7392	2456
3768	2457
725	2458
8395	2459
3110	2460
6432	2461
5096	2462
64	2463
64	2464
1403	2465
8484	2466
4920	2467
1280	2468
2283	2469
5917	2470
4987	2471
8259	2472
6183	2473
9267	2474
8596	2475
9619	2476
3923	2477
9327	2478
1832	2479
3346	2480
2902	2481
6428	2482
6437	2483
2778	2484
5165	2485
177	2486
943	2487
2461	2488
6441	2489
1700	2490
6438	2491
4748	2492
3827	2493
9579	2494
8645	2495
1959	2496
7207	2497
4767	2498
6681	2499
8117	2500
149	2501
7924	2502
5895	2503
8513	2504
7042	2505
4216	2506
4066	2507
2315	2508
7467	2509
3739	2510
6404	2511
3068	2512
6334	2513
627	2514
4465	2515
5935	2516
2383	2517
3937	2518
8501	2519
2430	2520
1575	2521
2021	2522
8828	2523
6442	2524
4504	2525
87	2526
2624	2527
792	2528
4600	2529
6821	2530
6720	2531
6711	2532
6770	2533
1596	2534
8883	2535
514	2536
2808	2537
5228	2538
3632	2539
233	2540
1970	2541
1364	2542
4213	2543
2081	2544
1184	2545
3518	2546
3961	2547
2609	2548
4973	2549
6852	2550
3816	2551
5585	2552
6870	2553
4571	2554
308	2555
5336	2556
3577	2557
2427	2558
5600	2559
